2012,1,1,0,-73,-140,10016,200,80,-9999,-9999,-9999,010020-99999
2012,1,1,1,-57,-129,10019,180,60,-9999,-9999,-9999,010020-99999
2012,1,1,2,-57,-121,10020,190,70,-9999,-9999,-9999,010020-99999
2012,1,1,3,-58,-112,10021,150,50,-9999,-9999,-9999,010020-99999
2012,1,1,4,-51,-113,10021,140,30,-9999,-9999,-9999,010020-99999
2012,1,1,5,-53,-92,10020,150,60,-9999,-9999,-9999,010020-99999
2012,1,1,6,-46,-79,10021,120,50,-9999,-9999,-9999,010020-99999
2012,1,1,7,-53,-86,10024,130,70,-9999,-9999,-9999,010020-99999
2012,1,1,8,-50,-86,10020,130,100,-9999,-9999,-9999,010020-99999
2012,1,1,9,-62,-95,10025,130,90,-9999,-9999,-9999,010020-99999
2012,1,1,10,-61,-102,10024,140,90,-9999,-9999,-9999,010020-99999
2012,1,1,11,-61,-103,10027,120,50,-9999,-9999,-9999,010020-99999
2012,1,1,12,-64,-94,10028,130,50,-9999,-9999,-9999,010020-99999
2012,1,1,13,-52,-82,10025,130,90,-9999,-9999,-9999,010020-99999
2012,1,1,14,-59,-92,10024,130,90,-9999,-9999,-9999,010020-99999
2012,1,1,15,-49,-73,10020,130,80,-9999,-9999,-9999,010020-99999
2012,1,1,16,-37,-78,10014,130,100,-9999,-9999,-9999,010020-99999
2012,1,1,17,-38,-58,10012,120,130,-9999,-9999,-9999,010020-99999
2012,1,1,18,-46,-60,10006,130,120,-9999,-9999,-9999,010020-99999
2012,1,1,19,-44,-55,10004,130,130,-9999,-9999,-9999,010020-99999
2012,1,1,20,-41,-55,9998,120,130,-9999,-9999,-9999,010020-99999
2012,1,1,21,-42,-61,9993,130,100,-9999,-9999,-9999,010020-99999
2012,1,1,22,-34,-49,9989,140,110,-9999,-9999,-9999,010020-99999
2012,1,1,23,-28,-51,9987,130,100,-9999,-9999,-9999,010020-99999
2012,1,2,0,-17,-32,9978,140,140,-9999,-9999,-9999,010020-99999
2012,1,2,1,-12,-25,9981,120,120,-9999,-9999,-9999,010020-99999
2012,1,2,2,-10,-25,9978,130,130,-9999,-9999,-9999,010020-99999
2012,1,2,3,-5,-29,9977,130,120,-9999,-9999,-9999,010020-99999
2012,1,2,4,-22,-48,9977,140,70,-9999,-9999,-9999,010020-99999
2012,1,2,5,-34,-53,9977,140,70,-9999,-9999,-9999,010020-99999
2012,1,2,6,-35,-69,9982,140,50,-9999,-9999,-9999,010020-99999
2012,1,2,7,-23,-73,9987,140,50,-9999,-9999,-9999,010020-99999
2012,1,2,8,-17,-50,9995,130,40,-9999,-9999,-9999,010020-99999
2012,1,2,9,-17,-68,10000,130,40,-9999,-9999,-9999,010020-99999
2012,1,2,10,-29,-74,10004,130,40,-9999,-9999,-9999,010020-99999
2012,1,2,11,-33,-83,10007,120,40,-9999,-9999,-9999,010020-99999
2012,1,2,12,-52,-91,10007,130,80,-9999,-9999,-9999,010020-99999
2012,1,2,13,-49,-85,10007,130,90,-9999,-9999,-9999,010020-99999
2012,1,2,14,-46,-73,10006,140,90,-9999,-9999,-9999,010020-99999
2012,1,2,15,-36,-68,10006,130,90,-9999,-9999,-9999,010020-99999
2012,1,2,16,-41,-74,10011,130,90,-9999,-9999,-9999,010020-99999
2012,1,2,17,-47,-79,10011,140,100,-9999,-9999,-9999,010020-99999
2012,1,2,18,-48,-78,10013,130,90,-9999,-9999,-9999,010020-99999
2012,1,2,19,-47,-79,10015,140,90,-9999,-9999,-9999,010020-99999
2012,1,2,20,-59,-86,10017,140,80,-9999,-9999,-9999,010020-99999
2012,1,2,21,-57,-92,10016,130,60,-9999,-9999,-9999,010020-99999
2012,1,2,22,-60,-106,10017,130,40,-9999,-9999,-9999,010020-99999
2012,1,2,23,-55,-103,10018,140,60,-9999,-9999,-9999,010020-99999
2012,1,3,0,-41,-93,10018,130,50,-9999,-9999,-9999,010020-99999
2012,1,3,1,-58,-96,10018,130,60,-9999,-9999,-9999,010020-99999
2012,1,3,2,-44,-90,10016,130,70,-9999,-9999,-9999,010020-99999
2012,1,3,3,-57,-86,10017,130,80,-9999,-9999,-9999,010020-99999
2012,1,3,4,-43,-75,10016,130,80,-9999,-9999,-9999,010020-99999
2012,1,3,5,-54,-83,10014,140,70,-9999,-9999,-9999,010020-99999
2012,1,3,6,-40,-65,10014,130,80,-9999,-9999,-9999,010020-99999
2012,1,3,7,-32,-51,10015,130,80,-9999,-9999,-9999,010020-99999
2012,1,3,8,-24,-46,10017,130,90,-9999,-9999,-9999,010020-99999
2012,1,3,9,-18,-39,10015,140,110,-9999,-9999,-9999,010020-99999
2012,1,3,10,-24,-42,10015,140,110,-9999,-9999,-9999,010020-99999
2012,1,3,11,-22,-41,10012,150,120,-9999,-9999,-9999,010020-99999
2012,1,3,12,-24,-47,10012,150,120,-9999,-9999,-9999,010020-99999
2012,1,3,13,-24,-49,10017,140,110,-9999,-9999,-9999,010020-99999
2012,1,3,14,-31,-56,10016,140,90,-9999,-9999,-9999,010020-99999
2012,1,3,15,-40,-67,10016,130,80,-9999,-9999,-9999,010020-99999
2012,1,3,16,-24,-53,10019,130,90,-9999,-9999,-9999,010020-99999
2012,1,3,17,-33,-56,10016,130,100,-9999,-9999,-9999,010020-99999
2012,1,3,18,-12,-43,10013,150,110,-9999,-9999,-9999,010020-99999
2012,1,3,19,-19,-50,10016,120,80,-9999,-9999,-9999,010020-99999
2012,1,3,20,-12,-40,10017,130,100,-9999,-9999,-9999,010020-99999
2012,1,3,21,-13,-41,10020,130,100,-9999,-9999,-9999,010020-99999
2012,1,3,22,-12,-42,10017,140,120,-9999,-9999,-9999,010020-99999
2012,1,3,23,-15,-49,10013,150,140,-9999,-9999,-9999,010020-99999
2012,1,4,0,-18,-57,10016,150,120,-9999,-9999,-9999,010020-99999
2012,1,4,1,-17,-57,10018,130,100,-9999,-9999,-9999,010020-99999
2012,1,4,2,-34,-71,10028,130,80,-9999,-9999,-9999,010020-99999
2012,1,4,3,-32,-77,10028,150,90,-9999,-9999,-9999,010020-99999
2012,1,4,4,-43,-89,10032,140,80,-9999,-9999,-9999,010020-99999
2012,1,4,5,-30,-72,10036,140,100,-9999,-9999,-9999,010020-99999
2012,1,4,6,-39,-82,10038,140,110,-9999,-9999,-9999,010020-99999
2012,1,4,7,-43,-83,10042,150,110,-9999,-9999,-9999,010020-99999
2012,1,4,8,-35,-75,10046,150,120,-9999,-9999,-9999,010020-99999
2012,1,4,9,-47,-82,10053,130,100,-9999,-9999,-9999,010020-99999
2012,1,4,10,-57,-87,10056,140,80,-9999,-9999,-9999,010020-99999
2012,1,4,11,-39,-89,10054,150,110,-9999,-9999,-9999,010020-99999
2012,1,4,12,-51,-94,10059,150,90,-9999,-9999,-9999,010020-99999
2012,1,4,13,-59,-100,10060,150,100,-9999,-9999,-9999,010020-99999
2012,1,4,14,-48,-99,10062,150,100,-9999,-9999,-9999,010020-99999
2012,1,4,15,-60,-96,10068,130,90,-9999,-9999,-9999,010020-99999
2012,1,4,16,-64,-101,10069,140,90,-9999,-9999,-9999,010020-99999
2012,1,4,17,-57,-96,10070,140,80,-9999,-9999,-9999,010020-99999
2012,1,4,18,-54,-93,10074,150,90,-9999,-9999,-9999,010020-99999
2012,1,4,19,-57,-99,10077,160,90,-9999,-9999,-9999,010020-99999
2012,1,4,20,-66,-102,10081,140,90,-9999,-9999,-9999,010020-99999
2012,1,4,21,-52,-87,10085,150,100,-9999,-9999,-9999,010020-99999
2012,1,4,22,-51,-86,10087,140,100,-9999,-9999,-9999,010020-99999
2012,1,4,23,-49,-85,10092,140,100,-9999,-9999,-9999,010020-99999
2012,1,5,0,-51,-90,10097,140,110,-9999,-9999,-9999,010020-99999
2012,1,5,1,-57,-93,10099,150,110,-9999,-9999,-9999,010020-99999
2012,1,5,2,-59,-91,10100,140,140,-9999,-9999,-9999,010020-99999
2012,1,5,3,-66,-94,10106,140,110,-9999,-9999,-9999,010020-99999
2012,1,5,4,-64,-101,10109,140,110,-9999,-9999,-9999,010020-99999
2012,1,5,5,-60,-83,10115,140,110,-9999,-9999,-9999,010020-99999
2012,1,5,6,-64,-90,10118,140,100,-9999,-9999,-9999,010020-99999
2012,1,5,7,-58,-82,10118,140,120,-9999,-9999,-9999,010020-99999
2012,1,5,8,-62,-86,10125,140,110,-9999,-9999,-9999,010020-99999
2012,1,5,9,-57,-80,10135,120,110,-9999,-9999,-9999,010020-99999
2012,1,5,10,-65,-93,10135,140,110,-9999,-9999,-9999,010020-99999
2012,1,5,11,-57,-81,10140,130,110,-9999,-9999,-9999,010020-99999
2012,1,5,12,-62,-89,10145,140,90,-9999,-9999,-9999,010020-99999
2012,1,5,13,-59,-82,10145,140,100,-9999,-9999,-9999,010020-99999
2012,1,5,14,-67,-93,10148,140,100,-9999,-9999,-9999,010020-99999
2012,1,5,15,-78,-115,10153,140,100,-9999,-9999,-9999,010020-99999
2012,1,5,16,-74,-108,10156,140,100,-9999,-9999,-9999,010020-99999
2012,1,5,17,-85,-122,10159,140,90,-9999,-9999,-9999,010020-99999
2012,1,5,18,-86,-126,10159,150,90,-9999,-9999,-9999,010020-99999
2012,1,5,19,-90,-131,10162,140,90,-9999,-9999,-9999,010020-99999
2012,1,5,20,-84,-124,10166,140,90,-9999,-9999,-9999,010020-99999
2012,1,5,21,-81,-129,10172,150,90,-9999,-9999,-9999,010020-99999
2012,1,5,22,-87,-122,10174,150,100,-9999,-9999,-9999,010020-99999
2012,1,5,23,-88,-119,10173,150,90,-9999,-9999,-9999,010020-99999
2012,1,6,0,-80,-119,10177,150,90,-9999,-9999,-9999,010020-99999
2012,1,6,1,-82,-122,10178,150,80,-9999,-9999,-9999,010020-99999
2012,1,6,2,-83,-123,10178,150,80,-9999,-9999,-9999,010020-99999
2012,1,6,3,-84,-127,10180,150,50,-9999,-9999,-9999,010020-99999
2012,1,6,4,-88,-130,10178,160,70,-9999,-9999,-9999,010020-99999
2012,1,6,5,-87,-132,10178,160,60,-9999,-9999,-9999,010020-99999
2012,1,6,6,-95,-136,10175,160,70,-9999,-9999,-9999,010020-99999
2012,1,6,7,-101,-144,10177,160,70,-9999,-9999,-9999,010020-99999
2012,1,6,8,-94,-135,10173,150,60,-9999,-9999,-9999,010020-99999
2012,1,6,9,-85,-123,10173,160,70,-9999,-9999,-9999,010020-99999
2012,1,6,10,-72,-112,10172,140,80,-9999,-9999,-9999,010020-99999
2012,1,6,11,-81,-120,10172,140,90,-9999,-9999,-9999,010020-99999
2012,1,6,12,-88,-131,10168,140,70,-9999,-9999,-9999,010020-99999
2012,1,6,13,-61,-129,10169,200,30,-9999,-9999,-9999,010020-99999
2012,1,6,14,-74,-131,10167,140,20,-9999,-9999,-9999,010020-99999
2012,1,6,15,-83,-131,10164,150,70,-9999,-9999,-9999,010020-99999
2012,1,6,16,-80,-143,10164,160,60,-9999,-9999,-9999,010020-99999
2012,1,6,17,-68,-139,10164,160,30,-9999,-9999,-9999,010020-99999
2012,1,6,18,-87,-155,10162,160,30,-9999,-9999,-9999,010020-99999
2012,1,6,19,-111,-160,10157,150,70,-9999,-9999,-9999,010020-99999
2012,1,6,20,-109,-158,10155,150,80,-9999,-9999,-9999,010020-99999
2012,1,6,21,-87,-132,10153,150,60,-9999,-9999,-9999,010020-99999
2012,1,6,22,-117,-158,10155,140,70,-9999,-9999,-9999,010020-99999
2012,1,6,23,-105,-149,10155,140,50,-9999,-9999,-9999,010020-99999
2012,1,7,0,-86,-139,10151,170,10,-9999,-9999,-9999,010020-99999
2012,1,7,1,-79,-144,10150,170,10,-9999,-9999,-9999,010020-99999
2012,1,7,2,-82,-141,10148,130,20,-9999,-9999,-9999,010020-99999
2012,1,7,3,-83,-142,10147,120,20,-9999,-9999,-9999,010020-99999
2012,1,7,4,-111,-167,10146,130,50,-9999,-9999,-9999,010020-99999
2012,1,7,5,-109,-161,10143,140,60,-9999,-9999,-9999,010020-99999
2012,1,7,6,-120,-162,10141,140,80,-9999,-9999,-9999,010020-99999
2012,1,7,7,-113,-148,10141,140,70,-9999,-9999,-9999,010020-99999
2012,1,7,8,-111,-153,10142,150,70,-9999,-9999,-9999,010020-99999
2012,1,7,9,-124,-171,10143,150,70,-9999,-9999,-9999,010020-99999
2012,1,7,10,-100,-156,10143,130,50,-9999,-9999,-9999,010020-99999
2012,1,7,11,-104,-157,10143,130,30,-9999,-9999,-9999,010020-99999
2012,1,7,12,-92,-152,10142,140,40,-9999,-9999,-9999,010020-99999
2012,1,7,13,-97,-157,10140,150,40,-9999,-9999,-9999,010020-99999
2012,1,7,14,-102,-158,10142,130,30,-9999,-9999,-9999,010020-99999
2012,1,7,15,-90,-147,10143,150,30,-9999,-9999,-9999,010020-99999
2012,1,7,16,-83,-140,10142,170,10,-9999,-9999,-9999,010020-99999
2012,1,7,17,-86,-139,10141,170,10,-9999,-9999,-9999,010020-99999
2012,1,7,18,-87,-140,10139,160,10,-9999,-9999,-9999,010020-99999
2012,1,7,19,-90,-140,10138,210,30,-9999,-9999,-9999,010020-99999
2012,1,7,20,-102,-142,10139,170,20,-9999,-9999,-9999,010020-99999
2012,1,7,21,-93,-131,10138,200,10,-9999,-9999,-9999,010020-99999
2012,1,7,22,-88,-126,10137,200,30,-9999,-9999,-9999,010020-99999
2012,1,7,23,-100,-132,10136,190,50,-9999,-9999,-9999,010020-99999
2012,1,8,0,-87,-122,10135,160,20,-9999,-9999,-9999,010020-99999
2012,1,8,1,-83,-117,10133,160,30,-9999,-9999,-9999,010020-99999
2012,1,8,2,-86,-115,10131,180,30,-9999,-9999,-9999,010020-99999
2012,1,8,3,-82,-113,10130,150,20,-9999,-9999,-9999,010020-99999
2012,1,8,4,-80,-107,10128,200,20,-9999,-9999,-9999,010020-99999
2012,1,8,5,-88,-110,10127,140,10,-9999,-9999,-9999,010020-99999
2012,1,8,6,-99,-117,10124,140,40,-9999,-9999,-9999,010020-99999
2012,1,8,7,-103,-131,10123,140,70,-9999,-9999,-9999,010020-99999
2012,1,8,8,-98,-127,10121,140,50,-9999,-9999,-9999,010020-99999
2012,1,8,9,-96,-134,10121,140,40,-9999,-9999,-9999,010020-99999
